code,code,name,network,elevation_m,site_property,GEO_ID,STATE,NAME,LSAD,CENSUSAREA,geometry,x,y,depth,anomoly
341_OR_SNTL,341_OR_SNTL,Big Red Mountain,SNOTEL,1844.0400390625,"{'county': 'Jackson', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171003090301|HUD=17100309|TimeZone=-8.0|actonId=22G21S|shefId=BRMO3|stationTriplet=341:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-122.85487365722656 42.05257034301758),-122.85487365722656,42.05257034301758,55.0,9.68181818181818
344_OR_SNTL,344_OR_SNTL,Billie Creek Divide,SNOTEL,1609.343994140625,"{'county': 'Klamath', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=180102030201|HUD=18010203|TimeZone=-8.0|actonId=22G13S|shefId=BCDO3|stationTriplet=344:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-122.26616668701172 42.407169342041016),-122.26616668701172,42.407169342041016,39.0,18.85
357_OR_SNTL,357_OR_SNTL,Blue Mountain Spring,SNOTEL,1789.176025390625,"{'county': 'Grant', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170501160104|HUD=17050116|TimeZone=-8.0|actonId=18E16S|shefId=BLPO3|stationTriplet=357:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-118.51721954345703 44.2476692199707),-118.51721954345703,44.2476692199707,29.0,0.2083333333333357
388_OR_SNTL,388_OR_SNTL,Cascade Summit,SNOTEL,1554.47998046875,"{'county': 'Deschutes', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170900010301|HUD=17070301|TimeZone=-8.0|actonId=22F03S|shefId=CSTO3|stationTriplet=388:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-122.06009674072266 43.59041976928711),-122.06009674072266,43.59041976928711,73.0,6.0
398_OR_SNTL,398_OR_SNTL,Clackamas Lake,SNOTEL,1036.3199462890625,"{'county': 'Clackamas', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170900110301|HUD=17090011|TimeZone=-8.0|actonId=21D13S|shefId=CLLO3|stationTriplet=398:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-121.75443267822266 45.096580505371094),-121.75443267822266,45.096580505371094,11.0,-7.699999999999999
422_OR_SNTL,422_OR_SNTL,County Line,SNOTEL,1472.1839599609375,"{'county': 'Umatilla', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170601040202|HUD=17070202|TimeZone=-8.0|actonId=18D08S|shefId=COLO3|stationTriplet=422:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-118.5501480102539 45.191070556640625),-118.5501480102539,45.191070556640625,0.0,-2.0
1010_OR_SNTL,1010_OR_SNTL,Crazyman Flat,SNOTEL,1883.6639404296875,"{'county': 'Klamath', 'state': 'Oregon', 'site_comments': 'beginDate=9/1/2001 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=180102020101|HUD=18010202|TimeZone=-8.0|actonId=20G12S|shefId=CZFO3|stationTriplet=1010:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-120.94917297363281 42.638099670410156),-120.94917297363281,42.638099670410156,27.0,-3.7619047619047628
464_OR_SNTL,464_OR_SNTL,Eilertson Meadows,SNOTEL,1679.447998046875,"{'county': 'Baker', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170502030404|HUD=17050203|TimeZone=-8.0|actonId=18E03S|shefId=EIMO3|stationTriplet=464:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-118.1138687133789 44.86886978149414),-118.1138687133789,44.86886978149414,0.0,-7.7368421052631575
470_OR_SNTL,470_OR_SNTL,Emigrant Springs,SNOTEL,1158.239990234375,"{'county': 'Umatilla', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170701030501|HUD=17070103|TimeZone=-8.0|actonId=18D04S|shefId=ESPO3|stationTriplet=470:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-118.45382690429688 45.55807876586914),-118.45382690429688,45.55807876586914,0.0,-6.285714285714286
477_OR_SNTL,477_OR_SNTL,Fish Creek,SNOTEL,2334.76806640625,"{'county': 'Harney', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171200030107|HUD=17120003|TimeZone=-8.0|actonId=18G02S|shefId=FCKO3|stationTriplet=477:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-118.6321029663086 42.70991897583008),-118.6321029663086,42.70991897583008,60.0,-9.200000000000003
483_OR_SNTL,483_OR_SNTL,Fourmile Lake,SNOTEL,1819.656005859375,"{'county': 'Klamath', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=180102030202|HUD=18010203|TimeZone=-8.0|actonId=22G12S|shefId=FRLO3|stationTriplet=483:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-122.22879791259766 42.4393310546875),-122.22879791259766,42.4393310546875,51.0,10.916666666666664
945_OR_SNTL,945_OR_SNTL,Gerber Reservoir,SNOTEL,1490.4720458984375,"{'county': 'Klamath', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1998 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=180102040508|HUD=18010204|TimeZone=-8.0|actonId=21G04S|shefId=GSTO3|stationTriplet=945:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-121.1333999633789 42.206199645996094),-121.1333999633789,42.206199645996094,1.0,-0.08333333333333333
526_OR_SNTL,526_OR_SNTL,Hogg Pass,SNOTEL,1459.991943359375,"{'county': 'Linn', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170900040201|HUD=17090005|TimeZone=-8.0|actonId=21E06S|shefId=HOPO3|stationTriplet=526:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-121.85655212402344 44.4204216003418),-121.85655212402344,44.4204216003418,43.0,15.649999999999999
552_OR_SNTL,552_OR_SNTL,Jump Off Joe,SNOTEL,1072.89599609375,"{'county': 'Linn', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170900060201|HUD=17090006|TimeZone=-8.0|actonId=22E07S|shefId=JOJO3|stationTriplet=552:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-122.16683197021484 44.386051177978516),-122.16683197021484,44.386051177978516,22.0,-9.600000000000001
584_OR_SNTL,584_OR_SNTL,Little Meadows,SNOTEL,1225.2960205078125,"{'county': 'Linn', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170900060301|HUD=17090005|TimeZone=-8.0|actonId=22E09S|shefId=LMDO3|stationTriplet=584:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-122.22564697265625 44.61296844482422),-122.22564697265625,44.61296844482422,54.0,0.10526315789473983
608_OR_SNTL,608_OR_SNTL,Madison Butte,SNOTEL,1569.719970703125,"{'county': 'Morrow', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170702041101|HUD=17070202|TimeZone=-8.0|actonId=19D03S|shefId=MDBO3|stationTriplet=608:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-119.495849609375 45.10512924194336),-119.495849609375,45.10512924194336,0.0,-6.0476190476190474
647_OR_SNTL,647_OR_SNTL,Moss Springs,SNOTEL,1755.64794921875,"{'county': 'Union', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170601040702|HUD=17060104|TimeZone=-8.0|actonId=17D06S|shefId=MOSO3|stationTriplet=647:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-117.68746948242188 45.271728515625),-117.68746948242188,45.271728515625,51.0,-1.6666666666666643
651_OR_SNTL,651_OR_SNTL,Mt Hood Test Site,SNOTEL,1636.7760009765625,"{'county': 'Clackamas', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170800010302|HUD=17080001|TimeZone=-8.0|actonId=21D08S|shefId=MTHO3|stationTriplet=651:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-121.7157974243164 45.32096862792969),-121.7157974243164,45.32096862792969,115.0,2.925925925925924
653_OR_SNTL,653_OR_SNTL,Mt. Howard,SNOTEL,2410.968017578125,"{'county': 'Wallowa', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170601050102|HUD=17060105|TimeZone=-8.0|actonId=17D18S|shefId=MHWO3|stationTriplet=653:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-117.1737289428711 45.265220642089844),-117.1737289428711,45.265220642089844,30.0,-11.25
655_OR_SNTL,655_OR_SNTL,Mud Ridge,SNOTEL,1240.5360107421875,"{'county': 'Clackamas', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170800010302|HUD=17080001|TimeZone=-8.0|actonId=21D35S|shefId=MUDO3|stationTriplet=655:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-121.73673248291016 45.25362014770508),-121.73673248291016,45.25362014770508,50.0,-0.5600000000000023
687_OR_SNTL,687_OR_SNTL,Peavine Ridge,SNOTEL,1042.416015625,"{'county': 'Clackamas', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170900110306|HUD=17090011|TimeZone=-8.0|actonId=21D14S|shefId=PVRO3|stationTriplet=687:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-121.9325180053711 45.041481018066406),-121.9325180053711,45.041481018066406,14.0,-3.684210526315791
706_OR_SNTL,706_OR_SNTL,Quartz Mountain,SNOTEL,1743.4560546875,"{'county': 'Lake', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=180102020404|HUD=18020001|TimeZone=-8.0|actonId=20G06S|shefId=QRMO3|stationTriplet=706:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-120.82533264160156 42.31922912597656),-120.82533264160156,42.31922912597656,0.0,-1.1428571428571428
726_OR_SNTL,726_OR_SNTL,Saddle Mountain,SNOTEL,947.927978515625,"{'county': 'Washington', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170900100201|HUD=17090010|TimeZone=-8.0|actonId=23D01S|shefId=SDMO3|stationTriplet=726:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-123.37315368652344 45.544769287109375),-123.37315368652344,45.544769287109375,0.0,-10.791666666666666
736_OR_SNTL,736_OR_SNTL,Schneider Meadows,SNOTEL,1645.9200439453125,"{'county': 'Baker', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1980 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170502010603|HUD=17050201|TimeZone=-8.0|actonId=17D08S|shefId=SCHO3|stationTriplet=736:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-117.16522216796875 45.001068115234375),-117.16522216796875,45.001068115234375,46.0,0.6086956521739069
743_OR_SNTL,743_OR_SNTL,Seine Creek,SNOTEL,627.8880004882812,"{'county': 'Washington', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170900100203|HUD=17090010|TimeZone=-8.0|actonId=23D02S|shefId=SECO3|stationTriplet=743:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-123.29856872558594 45.526878356933594),-123.29856872558594,45.526878356933594,0.0,-0.25
756_OR_SNTL,756_OR_SNTL,Silver Creek,SNOTEL,1749.552001953125,"{'county': 'Lake', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171200050206|HUD=17120005|TimeZone=-8.0|actonId=21F12S|shefId=SVCO3|stationTriplet=756:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-121.18122863769531 42.95615005493164),-121.18122863769531,42.95615005493164,0.0,-8.0
759_OR_SNTL,759_OR_SNTL,Silvies,SNOTEL,2130.552001953125,"{'county': 'Harney', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171200030201|HUD=17120003|TimeZone=-8.0|actonId=18G01S|shefId=SLVO3|stationTriplet=759:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-118.68785095214844 42.75333023071289),-118.68785095214844,42.75333023071289,22.0,-5.458333333333336
925_OR_SNTL,925_OR_SNTL,South Fork Bull Run,SNOTEL,819.9119873046875,"{'county': 'Clackamas', 'state': 'Oregon', 'site_comments': 'beginDate=9/18/1997 7:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170800010504|HUD=17080001|TimeZone=-8.0|actonId=22D03S|shefId=SFBO3|stationTriplet=925:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-122.03125 45.44575119018555),-122.03125,45.44575119018555,0.0,-13.48
794_OR_SNTL,794_OR_SNTL,Strawberry,SNOTEL,1758.696044921875,"{'county': 'Lake', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=180102040501|HUD=18020001|TimeZone=-8.0|actonId=20G09S|shefId=STWO3|stationTriplet=794:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-120.83609771728516 42.12586975097656),-120.83609771728516,42.12586975097656,0.0,-3.1739130434782608
800_OR_SNTL,800_OR_SNTL,Summer Rim,SNOTEL,2157.98388671875,"{'county': 'Lake', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=180102020103|HUD=18010202|TimeZone=-8.0|actonId=20G02S|shefId=SMRO3|stationTriplet=800:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-120.80158233642578 42.695701599121094),-120.80158233642578,42.695701599121094,49.0,-0.3157894736842124
810_OR_SNTL,810_OR_SNTL,Taylor Butte,SNOTEL,1533.14404296875,"{'county': 'Klamath', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=180102020606|HUD=18010201|TimeZone=-8.0|actonId=21G03S|shefId=TYBO3|stationTriplet=810:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-121.42591857910156 42.691078186035156),-121.42591857910156,42.691078186035156,1.0,-3.3181818181818183
812_OR_SNTL,812_OR_SNTL,Taylor Green,SNOTEL,1749.552001953125,"{'county': 'Baker', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170601040502|HUD=17050203|TimeZone=-8.0|actonId=17D07S|shefId=TYLO3|stationTriplet=812:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-117.55066680908203 45.07706832885742),-117.55066680908203,45.07706832885742,25.0,0.043478260869562746
821_OR_SNTL,821_OR_SNTL,Tipton,SNOTEL,1569.719970703125,"{'county': 'Baker', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170502020101|HUD=17070203|TimeZone=-8.0|actonId=18E09S|shefId=TIPO3|stationTriplet=821:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-118.4261703491211 44.655670166015625),-118.4261703491211,44.655670166015625,21.0,-3.1923076923076934
1044_OR_SNTL,1044_OR_SNTL,Toketee Airstrip,SNOTEL,987.552001953125,"{'county': 'Douglas', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/2003 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171003010404|HUD=17100301|TimeZone=-8.0|actonId=22F45S|shefId=TOKO3|stationTriplet=1044:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US41,41,Oregon,,95988.013,POINT (-122.42536926269531 43.22718048095703),-122.42536926269531,43.22718048095703,0.0,-2.1578947368421053
303_CO_SNTL,303_CO_SNTL,Apishapa,SNOTEL,3048.0,"{'county': 'Huerfano', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=110200060406|HUD=11020007|TimeZone=-8.0|actonId=05M07S|shefId=APSC2|stationTriplet=303:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-105.06748962402344 37.33061981201172),-105.06748962402344,37.33061981201172,13.0,-14.625
1030_CO_SNTL,1030_CO_SNTL,Arapaho Ridge,SNOTEL,3340.60791015625,"{'county': 'Grand', 'state': 'Colorado', 'site_comments': 'beginDate=8/1/2002 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140100010604|HUD=14010001|TimeZone=-8.0|actonId=06J08S|shefId=ARPC2|stationTriplet=1030:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-106.38141632080078 40.35097885131836),-106.38141632080078,40.35097885131836,63.0,-11.099999999999994
327_CO_SNTL,327_CO_SNTL,Beartown,SNOTEL,3535.679931640625,"{'county': 'Mineral', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=130100010104|HUD=13010001|TimeZone=-8.0|actonId=07M32S|shefId=BRTC2|stationTriplet=327:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-107.51212310791016 37.714088439941406),-107.51212310791016,37.714088439941406,48.0,-6.863636363636367
1041_CO_SNTL,1041_CO_SNTL,Beaver Ck Village,SNOTEL,2590.800048828125,"{'county': 'Eagle', 'state': 'Colorado', 'site_comments': 'beginDate=11/1/2002 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140100030301|HUD=14010003|TimeZone=-8.0|actonId=06K45S|shefId=BCVC2|stationTriplet=1041:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-106.51142120361328 39.59917068481445),-106.51142120361328,39.59917068481445,23.0,-15.631578947368421
335_CO_SNTL,335_CO_SNTL,Berthoud Summit,SNOTEL,3444.239990234375,"{'county': 'Grand', 'state': 'Colorado', 'site_comments': 'beginDate=9/1/1963 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140100010202|HUD=14010001|TimeZone=-8.0|actonId=05K14S|shefId=BTSC2|stationTriplet=335:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-105.77789306640625 39.80392074584961),-105.77789306640625,39.80392074584961,64.0,-20.9
345_CO_SNTL,345_CO_SNTL,Bison Lake,SNOTEL,3316.22412109375,"{'county': 'Garfield', 'state': 'Colorado', 'site_comments': 'beginDate=9/30/1985 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140100011401|HUD=14010005|TimeZone=-8.0|actonId=07K12S|shefId=BLSC2|stationTriplet=345:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-107.3568115234375 39.764869689941406),-107.3568115234375,39.764869689941406,66.0,-15.439999999999998
369_CO_SNTL,369_CO_SNTL,Brumley,SNOTEL,3230.8798828125,"{'county': 'Lake', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=110200010101|HUD=11020001|TimeZone=-8.0|actonId=06K40S|shefId=BRMC2|stationTriplet=369:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-106.54170227050781 39.08766174316406),-106.54170227050781,39.08766174316406,34.0,-22.263157894736842
938_CO_SNTL,938_CO_SNTL,Buckskin Joe,SNOTEL,3398.52001953125,"{'county': 'Park', 'state': 'Colorado', 'site_comments': 'beginDate=8/10/1998 9:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=101900010102|HUD=10190001|TimeZone=-8.0|actonId=06K16S|shefId=BUCC2|stationTriplet=938:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-106.11306762695312 39.30350112915039),-106.11306762695312,39.30350112915039,38.0,-14.565217391304351
913_CO_SNTL,913_CO_SNTL,Buffalo Park,SNOTEL,2816.35205078125,"{'county': 'Grand', 'state': 'Colorado', 'site_comments': 'beginDate=9/1/1995 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140100010706|HUD=14010001|TimeZone=-8.0|actonId=06J18S|shefId=BUFC2|stationTriplet=913:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-106.59528350830078 40.22861099243164),-106.59528350830078,40.22861099243164,32.0,-21.25
378_CO_SNTL,378_CO_SNTL,Burro Mountain,SNOTEL,2865.1201171875,"{'county': 'Rio Blanco', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140500050302|HUD=14050005|TimeZone=-8.0|actonId=07K02S|shefId=BURC2|stationTriplet=378:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-107.5985336303711 39.87504959106445),-107.5985336303711,39.87504959106445,34.0,-13.649999999999999
380_CO_SNTL,380_CO_SNTL,Butte,SNOTEL,3096.76806640625,"{'county': 'Gunnison', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140200010206|HUD=14020001|TimeZone=-8.0|actonId=06L11S|shefId=BUTC2|stationTriplet=380:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-106.9530029296875 38.89432907104492),-106.9530029296875,38.89432907104492,32.0,-17.299999999999997
408_CO_SNTL,408_CO_SNTL,Columbine,SNOTEL,2791.968017578125,"{'county': 'Jackson', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=101800010102|HUD=10180001|TimeZone=-8.0|actonId=06J03S|shefId=COLC2|stationTriplet=408:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-106.60408020019531 40.394798278808594),-106.60408020019531,40.394798278808594,46.0,-18.549999999999997
409_CO_SNTL,409_CO_SNTL,Columbine Pass,SNOTEL,2865.1201171875,"{'county': 'Montrose', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1985 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140200050202|HUD=14020005|TimeZone=-8.0|actonId=08L02S|shefId=CPSC2|stationTriplet=409:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-108.38249206542969 38.41794967651367),-108.38249206542969,38.41794967651367,31.0,-20.368421052631582
904_CO_SNTL,904_CO_SNTL,Columbus Basin,SNOTEL,3287.26806640625,"{'county': 'La Plata', 'state': 'Colorado', 'site_comments': 'beginDate=8/30/1994 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140801050101|HUD=14080105|TimeZone=-8.0|actonId=08M10S|shefId=CMBC2|stationTriplet=904:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-108.02445220947266 37.441471099853516),-108.02445220947266,37.441471099853516,64.0,-12.086956521739125
426_CO_SNTL,426_CO_SNTL,Crosho,SNOTEL,2773.679931640625,"{'county': 'Rio Blanco', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1985 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140500010106|HUD=14050001|TimeZone=-8.0|actonId=07J04S|shefId=CRSC2|stationTriplet=426:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-107.05750274658203 40.167449951171875),-107.05750274658203,40.167449951171875,22.0,-15.850000000000001
430_CO_SNTL,430_CO_SNTL,Culebra #2,SNOTEL,3200.39990234375,"{'county': 'Costilla', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=130100020902|HUD=13010002|TimeZone=-8.0|actonId=05M03S|shefId=CULC2|stationTriplet=430:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-105.19959259033203 37.209449768066406),-105.19959259033203,37.209449768066406,33.0,-21.578947368421055
431_CO_SNTL,431_CO_SNTL,Cumbres Trestle,SNOTEL,3060.19189453125,"{'county': 'Conejos', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=130201020203|HUD=13020102|TimeZone=-8.0|actonId=06M22S|shefId=CUMC2|stationTriplet=431:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US08,08,Colorado,,103641.888,POINT (-106.45178985595703 37.01877975463867),-106.45178985595703,37.01877975463867,60.0,-15.700000000000003
